,vid,type,title,year,pic,ratings-obj,ratings,tags,pop_genre,least_pop_genre,x,y,z
837,301933,movie,Once Bitten,1985,[http://images.adrise.tv/v-PjqaeggJGHZTHWyxLB0n8hWLQ=/400x574/smart/img.adrise.tv/3195ab76-f5e1-4f7d-8874-33a39c460934.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Comedy, Horror]",Comedy,Horror,-5.349491119384766,5.580851078033447,5.3396477699279785
838,467715,movie,True Story,2013,[http://images.adrise.tv/6HwFNi7ZTeY2-e2lnDBrzLRQHNM=/400x574/smart/img.adrise.tv/bda17b38-6914-46ed-a383-43c057f6a9ff.png],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Drama, Comedy, Romance]",Drama,Romance,4.895606994628906,2.694890022277832,-13.88961410522461
839,463695,movie,Tales of the Grim Sleeper,2015,[http://images.adrise.tv/FZSQ-gwalb6xmuR6IfV3f0VYYBw=/400x574/smart/img.adrise.tv/64f46167-cfb1-4653-b02d-e10c7b043f7c.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Documentary]",Crime,Documentary,7.312366962432861,8.782922744750977,-4.606432914733887
840,467717,movie,Slime,2017,[http://images.adrise.tv/p5gyzxtHNRvGRoZ0gvX3oc7KAYw=/400x574/smart/img.adrise.tv/72e970ed-5b2d-4d61-adfc-51ee65b6a400.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Music, Thriller]",Thriller,Music,3.53658127784729,1.577025294303894,-12.834372520446777
841,467716,movie,Whitefolks,2017,[http://images.adrise.tv/c_ctJg46S1n1rseDf0OdQeZbtFo=/400x574/smart/img.adrise.tv/6605dfc8-288b-40fd-a12e-d3b5660fce18.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Thriller, Action]",Action,Crime,5.33282995223999,0.5201200842857361,-13.889781951904297
842,300846,movie,The Wraith,1986,[http://images.adrise.tv/0Dzu_T8OAEmdZy4UCHCx4oYELU0=/400x574/smart/img.adrise.tv/3293d6b2-00ea-40c3-b26f-7a710ca9218d.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Horror, Romance, Action]",Action,Romance,3.1339709758758545,5.690601825714111,8.901854515075684
843,468398,movie,We Were the Mulvaneys,2002,[http://images.adrise.tv/rPTxqtUNFxLG18tZxpEgd0f4lsU=/400x574/smart/img.adrise.tv/910a2475-c7e1-4330-addf-a462788660d6.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Drama, Thriller, Mystery]",Drama,Mystery,-3.7454166412353516,-0.30518069863319397,-5.5791802406311035
844,468970,movie,River of Darkness,2011,[http://images.adrise.tv/jZo3C_MmKictEnF9zcCjXzU8ors=/400x574/smart/img.adrise.tv/248f456b-106c-433d-ba85-f55015d9fa8b.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Horror]",Action,Horror,-1.361759066581726,-10.000303268432617,8.619112968444824
845,466969,movie,True Legend,2011,[http://images.adrise.tv/WLECZ1a-jjCHbIcZgc-LgE3D0qY=/400x574/smart/img.adrise.tv/8024250a-3dee-4c23-9b19-9d10b86b7461.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Foreign/International, Action]",Drama,Foreign/International,9.08016300201416,-6.5723981857299805,2.72214937210083
846,418820,movie,Don't Hang Up,2017,[http://images.adrise.tv/bO5QjVIQwzWdnVonR1-AmdyuHq8=/400x574/smart/img.adrise.tv/a1de260e-cacd-4ca8-97e4-5a3ea4c1b547.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Thriller]",Thriller,Horror,0.9769303798675537,-15.130231857299805,1.6681872606277466
847,441460,movie,The Hungover Games,2014,[http://images.adrise.tv/2mlXFbEH-xmju82fLvpIR-wNUic=/400x574/smart/img.adrise.tv/f7275b27-b883-464f-b6e9-5b4b5064c07c.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,-6.147321701049805,7.164370536804199,-1.0105153322219849
848,474168,movie,Children of the Corn: Genesis,2011,[http://images.adrise.tv/0HbNXZclSSD5jQUH3-DbpDdIO20=/400x574/smart/img.adrise.tv/5839b4ce-c8bc-46aa-a0dc-3c0d2f67567f.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Horror],Horror,Horror,0.5874255299568176,-12.159342765808105,5.408730506896973
849,453692,movie,The Hero of Color City,2014,[http://images.adrise.tv/1KW0Pp9jipA4x28yQ2WB6IYihvQ=/400x574/smart/img.adrise.tv/9329b926-dc77-483f-a47d-71c8f0f6da2b.jpg],"[{u'system': u'mpaa', u'value': u'G'}]",G,"[Animation, Fantasy, Kids & Family]",Kids & Family,Animation,-4.95289421081543,15.790494918823242,2.6247398853302
850,468822,movie,Road Less Traveled,2017,[http://images.adrise.tv/E_APPT5ISXUrbzOae677rTM-JWA=/400x574/smart/img.adrise.tv/eeeedcc1-4078-48cd-b2ec-23cc04f3cace.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,"[Romance, Music, Drama, Comedy]",Drama,Music,-7.296231746673584,2.8018288612365723,-4.760936737060547
851,468823,movie,Secrets,2017,[http://images.adrise.tv/DzJAwM0ezmLPo_Xn25s-eGd5qv0=/400x574/smart/img.adrise.tv/abbe7c37-2d92-46b4-99c7-7ec65e1a32cc.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Drama, Romance]",Drama,Romance,5.480210781097412,0.7228853702545166,-11.494730949401855
852,466913,movie,The Dictator,2012,[http://images.adrise.tv/ir5j7Phq4MFPLQ4JarQ3UqiC40E=/400x574/smart/img.adrise.tv/55a74443-17c7-41ea-a0a1-d1e122fd1d34.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,-2.1526684761047363,9.30394458770752,3.9627625942230225
853,300167,movie,The Jazz Singer,1980,[http://images.adrise.tv/yCOJuZ0MiUkTZztIfOI04H347sU=/400x574/smart/img.adrise.tv/de065828-07b3-40ba-99e9-eb019a1017e4.png],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Drama, Music, Romance]",Drama,Music,2.922579288482666,4.786561489105225,1.347198724746704
854,474046,movie,In the Hive,0,[http://images.adrise.tv/zVKmZpZNq37d3nxmZjbxIpsC8N8=/400x574/smart/img.adrise.tv/dc355d6f-e5c0-47ad-9428-664030cf9dfd.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Drama],Drama,Drama,6.911171913146973,2.161942958831787,-12.31566047668457
855,413153,movie,The Return of Superfly,1989,[http://images.adrise.tv/lxOoJAlC5u88jkR8uOnA41ti32o=/400x574/smart/img.adrise.tv/4df3d503-1f1d-45de-a15a-f4dbebc033d4.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime]",Action,Crime,1.6742935180664062,2.1140196323394775,-18.11963653564453
856,465469,movie,The Take Down,2017,[http://images.adrise.tv/jdy0YckLLnsjUJk5QjRtFc8Jjzg=/400x574/smart/img.adrise.tv/b25bcec6-a3c5-4467-adce-241cddf7eb03.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Action],Action,Action,-5.685220718383789,-2.0743157863616943,8.926704406738281
857,456106,movie,Dead Rising: Watchtower,2015,[http://images.adrise.tv/GgZYL-2c98o8eY0TWCf1QDvPPcs=/400x574/smart/img.adrise.tv/abf2f827-c156-4feb-a5b6-90c4c8334e25.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Action, Horror]",Action,Horror,1.8961132764816284,-8.209046363830566,8.61592960357666
858,03321,series,Kitchen Nightmares,2006,[http://images.adrise.tv/mGE_YPsLNwMPG1fuwTTfnIkikX8=/400x574/smart/img.adrise.tv/78046140-b413-487a-8318-5a4d035fa3bd.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Lifestyle, Reality]",Reality,Lifestyle,2.3125879764556885,11.215185165405273,-3.610168695449829
859,454210,movie,To Love the Soul of a Woman,2017,[http://images.adrise.tv/bHoa-1clXsAD3O0kLPETzLNvYTg=/400x574/smart/img.adrise.tv/cd725646-e513-42e4-b70b-8c657617a090.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Drama],Drama,Drama,8.39087200164795,5.741693496704102,-15.240974426269531
860,355682,movie,Blown Away,1994,[http://images.adrise.tv/D-VBV927RM7BKIg1dCvt7Aa_mn0=/400x574/smart/img.adrise.tv/da585f82-ef52-4071-8084-9ef143d559d9.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime, Drama, Thriller]",Drama,Crime,6.575290679931641,-7.080114364624023,-7.78810977935791
861,470759,movie,Last Man Standing,1996,[http://images.adrise.tv/VhEqyYsflQO3T3WrSWtqfKiSrK4=/400x574/smart/img.adrise.tv/bb356e7e-1a64-4259-bfe0-11c5f5647291.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Drama, Western]",Drama,Western,3.3855443000793457,-1.5229038000106812,-1.715520977973938
862,417705,movie,The Skinny,2012,[http://images.adrise.tv/Z50QoK-GqjLjUAvEj1LZFIfxI38=/400x574/smart/img.adrise.tv/57a6e4a3-100c-41a5-90d0-69197e52f26c.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[LGBT, Romance, Drama]",Drama,LGBT,7.1565070152282715,7.5402727127075195,-18.04674530029297
863,465942,movie,Throwback Holiday,2018,[http://images.adrise.tv/DVwvH6PGmk8r5wr1EQ5MNSlDmJI=/400x574/smart/img.adrise.tv/b15ee346-64e0-4b46-b371-ae6596d8a3e0.jpg],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Comedy, Drama, Kids & Family, Holiday]",Drama,Holiday,7.542540073394775,5.876449108123779,-12.989808082580566
864,460056,movie,I Spit on Your Grave,2010,[http://images.adrise.tv/dbNE9-r9AqKOLzduWdzAgFuLwyU=/400x574/smart/img.adrise.tv/b683db9d-38bb-4f33-9e64-eb6bb6a0ddd5.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Thriller, Horror]",Thriller,Horror,3.0224030017852783,-13.409581184387207,0.8421773910522461
865,469687,movie,Monty Python's Meaning of Life,1983,[http://images.adrise.tv/Y65aJ5E_7JV7pn764QUSKn5PWBI=/0x89:2256x3316/400x574/smart/img.adrise.tv/36b2c798-0e6d-4825-ae4f-fa731f35b2e4.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,-1.6613961458206177,5.81514835357666,4.8036932945251465
866,329434,movie,A Princess For Christmas,2011,[http://images.adrise.tv/zygoqJRaLnuZ1VVfxctaPK0ufyc=/400x574/smart/img.adrise.tv/d79af31a-68c8-4538-ab83-384ed02285bc.jpg],"[{u'system': u'tvpg', u'value': u'TV-G'}]",G,"[Holiday, Kids & Family, Romance]",Romance,Holiday,-8.71366024017334,4.529269218444824,-4.318892002105713
867,412153,movie,4GOT10,2014,[http://images.adrise.tv/Xf6C3Dpkg3CelkpI6KKnq98XFj4=/400x574/smart/img.adrise.tv/4df939d6-014f-4e6a-923c-36c87f951ee8.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Action]",Action,Crime,7.556054592132568,-8.429717063903809,-5.065779685974121
868,469689,movie,Slap Shot,1977,[http://images.adrise.tv/41gyWMXeR0PuiYrS4vhbcVoQi3E=/400x574/smart/img.adrise.tv/44ba8b05-cd71-4d92-b60f-b57fce4a3309.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Sport, Action, Comedy]",Action,Sport,0.3265560567378998,5.3031134605407715,2.300705671310425
869,469688,movie,For Richer Or Poorer,1997,[http://images.adrise.tv/WpVfzuB8lphoDL1MifY79cNr2Zw=/400x574/smart/img.adrise.tv/22a1101b-45d1-4ab5-b39e-6d4e0c697090.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Comedy],Comedy,Comedy,-1.0622092485427856,9.208003044128418,2.3145394325256348
870,467433,movie,The Body Tree,2017,[http://images.adrise.tv/NYUshDq6LJ-jufZkvKEjQYgdq2c=/400x574/smart/img.adrise.tv/9a629a9e-1712-4d3d-abc0-0f8b07e38112.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Thriller]",Thriller,Horror,-2.950002431869507,-11.864069938659668,4.780508518218994
871,307749,movie,Blue Steel,1990,[http://images.adrise.tv/LklZw6kms6T6NTY3FN5LFaAGDoo=/400x574/smart/img.adrise.tv/6bdea282-271d-4325-88b7-ca3565a9f104.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime, Drama]",Drama,Crime,10.807948112487793,-9.582881927490234,-6.503175258636475
872,440072,movie,Ong Bak,2005,[http://images.adrise.tv/zjxFewZY3mrr_rWaC2H5zpEvwUY=/400x574/smart/img.adrise.tv/ffd107be-584a-44bc-a72d-db4f3f628eef.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime, Foreign/International]",Action,Foreign/International,9.996543884277344,-5.298719882965088,0.514546275138855
873,322705,movie,Never 2 Big,1998,[http://images.adrise.tv/Ta6NUJaK2pnNlllt4yZsM_NdyqQ=/400x574/smart/img.adrise.tv/2c14df4e-68cd-4063-9beb-b046057e7590.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Thriller]",Action,Thriller,3.3843085765838623,3.1863338947296143,-12.441139221191406
874,467585,movie,The Lost Tree,2018,[http://images.adrise.tv/s-r7fs7sfHpAwiryHwC7inYpCL8=/400x574/smart/img.adrise.tv/edef1553-c083-42bb-ace5-51ec91ab48aa.jpg],"[{u'system': u'mpaa', u'value': u'R'}, {u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Horror, Thriller, Drama]",Drama,Horror,-4.669477939605713,-12.207343101501465,3.54852032661438
875,440278,movie,Eddie Griffin: You Can Tell 'Em I Said It,2011,[http://images.adrise.tv/RimP1ADf5CVWQtVLP2Xe79wmUkM=/400x574/smart/img.adrise.tv/cfd11609-8547-460a-b442-75249fd3aff9.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Comedy],Comedy,Comedy,1.435384750366211,9.225584030151367,-12.964978218078613
876,02309,series,Storage Wars: New York,2010,[http://images.adrise.tv/JSJqb4XNkmDXcLJnPlWmL6k-m_o=/400x574/smart/img.adrise.tv/5d92ff02-815d-4214-98a8-a4896681550d.jpg],"[{u'system': u'tvpg', u'value': u'TV-PG'}]",PG,[Reality],Reality,Reality,3.400686025619507,12.18618106842041,-2.6706063747406006
877,468624,movie,Silver Hawk,2004,[http://images.adrise.tv/1tRw9aPJsn36cVx3dbYy_9c7_u4=/400x574/smart/img.adrise.tv/555793d2-1a9b-46c2-a598-593eb8307d87.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Action, Adventure, Fantasy]",Action,Fantasy,8.516059875488281,-6.851978302001953,4.33247709274292
878,468625,movie,Planet Brooklyn,2004,[http://images.adrise.tv/bTN5XBultswsSQ4K22zudXBxJB0=/400x574/smart/img.adrise.tv/5fc9ad67-3c84-4b14-b9d2-cca07a480e5b.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,7.881782054901123,4.3059401512146,-10.624889373779297
879,464185,movie,Divination,2013,[http://images.adrise.tv/SViT8Es0qCbNDz3fr_HzEFws-44=/400x574/smart/img.adrise.tv/b5a3bbee-9631-4213-a6cb-5117aa9bc96d.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Thriller],Thriller,Thriller,1.6738371849060059,-2.637885093688965,9.8917818069458
880,391127,movie,Sharkansas Women's Prison Massacre,2016,[http://images.adrise.tv/g4HiBvKOJBIJwmwmznHKzjB5whQ=/400x574/smart/img.adrise.tv/2b8c0c84-d5ba-4627-93de-b30f46ebf24f.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Action, Horror, Sci-Fi]",Action,Sci-Fi,-4.353532791137695,-6.481679916381836,11.183110237121582
881,462502,movie,The Accidental Husband,2009,[http://images.adrise.tv/WnCNTUwnTf1alBvY6jNUVRFRYwY=/400x574/smart/img.adrise.tv/7ae7fcd2-30cf-45a3-84ba-1e9545cb310a.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Comedy, Romance]",Comedy,Romance,-6.74388313293457,0.8087680339813232,-4.7742085456848145
882,439714,movie,Black Mountain Side,2015,[http://images.adrise.tv/VLh0kjLeodYkeXGN7XIfyhf-ZuU=/400x574/smart/img.adrise.tv/47c81d9f-fc3d-4fbf-b00f-a60215cf740c.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Thriller, Horror]",Thriller,Horror,2.838165044784546,-8.490385055541992,11.82854175567627
883,462501,movie,Two Wrongs,2015,[http://images.adrise.tv/HmN_BJE6UOZ0kMJhypmWsN4vi04=/400x574/smart/img.adrise.tv/a7a25a31-b5fd-4ab5-9f63-b97386114679.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,[Thriller],Thriller,Thriller,-4.655582904815674,-13.400023460388184,0.23317226767539978
884,469618,movie,Lorenzo's Oil,1993,[http://images.adrise.tv/hh9BLeCS14E1oLpaS5IJBKCm2As=/400x574/smart/img.adrise.tv/b0d5e7e3-db01-4578-8a50-d7f57a626991.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Drama],Drama,Drama,-3.512066125869751,0.4899398386478424,-4.2471137046813965
885,469619,movie,Cheech and Chong's Next Movie,1980,[http://images.adrise.tv/ad-Z6RxhGU5jMoPy2dtH2yHgR-o=/30x0:1188x1655/400x574/smart/img.adrise.tv/5079c17a-c31b-43e8-9677-a1cd81ccdad1.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,-1.0334031581878662,7.995768070220947,3.818161964416504
886,469616,movie,Bikini Hotel,1997,[http://images.adrise.tv/48qr1gg5yPsTVyuNXqDcuA9oLsw=/400x574/smart/img.adrise.tv/83768e9f-34f3-4dd2-9311-2288cb867fab.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Comedy],Comedy,Comedy,-12.769969940185547,-2.2373764514923096,6.03992223739624
887,321111,movie,Beer For My Horses,2008,[http://images.adrise.tv/RoVzeztKSBZm7Vcb16cDfoZtefg=/400x574/smart/img.adrise.tv/7a965fc9-e496-4d26-b7be-f0acf6d87b14.jpg],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Crime, Comedy]",Comedy,Crime,-1.7964667081832886,6.028790473937988,-1.0211145877838135
888,466023,movie,Running Scared,1986,[http://images.adrise.tv/5HFxtA3WemJVfBzJataSf7Lc2Kk=/400x574/smart/img.adrise.tv/cee0e039-f050-4904-a0f0-4f55808c5e9a.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Crime, Comedy]",Action,Crime,-2.131622314453125,4.82332706451416,2.480132579803467
889,03648,series,Alaska Off-Road Warriors,2014,[http://images.adrise.tv/oJ_je5yj82AWzs2AqAIrhZ9sLyo=/400x574/smart/img.adrise.tv/badbef4b-ea3d-454b-af98-13da149e113f.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Reality, Lifestyle, Documentary]",Reality,Lifestyle,4.029651641845703,13.000595092773438,-2.0835838317871094
890,461473,movie,20 Years After,2008,[http://images.adrise.tv/ccE4VG5Mu8U_VF-GYP0PyRiX9m8=/400x574/smart/img.adrise.tv/634e2827-4dda-4cb0-86bc-8d44284fea2e.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Fantasy, Sci-Fi]",Drama,Fantasy,0.8597356677055359,-5.781744480133057,10.116471290588379
891,03646,series,Little Women: Atlanta,2016,[http://images.adrise.tv/88XRlhe0l_8rMQi-k70ckP3t01Y=/400x574/smart/img.adrise.tv/7e95090d-5894-46c0-84e3-12e3269b2859.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,"[Reality, Lifestyle, Documentary]",Reality,Lifestyle,2.800316333770752,9.37423038482666,-6.118991851806641
892,448999,movie,Straight Outta Oakland 2,2017,[http://images.adrise.tv/bCp7bsuXQa75n_4u4AOrOE2LZJY=/400x574/smart/img.adrise.tv/b29ab179-1634-44ac-bffa-34c61f54ea93.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Drama, Crime]",Drama,Crime,1.5708833932876587,3.9954895973205566,-17.378416061401367
893,03644,series,Waco: Madman or Messiah,2018,[http://images.adrise.tv/kRZDQkfQJrnOWYML-VxZaTOuC4E=/400x574/smart/img.adrise.tv/4a784f1a-cde1-4239-998f-d4d8cb6f8dcb.jpg],"[{u'system': u'tvpg', u'value': u'TV-14'}]",PG-13,[Documentary],Documentary,Documentary,6.693345069885254,10.206059455871582,-4.47696590423584
894,03645,series,Manson Speaks: Inside the Mind of a Madman,2017,[http://images.adrise.tv/AHn5rzbKw9QVgajCNPp3F2pFxXk=/400x574/smart/img.adrise.tv/5f70aae1-24b6-46d8-afb8-a40e6cb18ef0.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Mystery]",Crime,Mystery,6.594395637512207,10.006745338439941,-4.343576908111572
895,292823,movie,The New Daughter,2009,[http://images.adrise.tv/ESzb_qW_gpOUKzD6BCDtyKQjSLI=/400x574/smart/img.adrise.tv/76ed478b-5736-4b56-9e77-89afe803e987.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Horror, Mystery, Thriller]",Thriller,Mystery,-0.3168694078922272,-14.261783599853516,-0.3366325795650482
896,453769,movie,The Canyon,2009,[http://images.adrise.tv/S4xOOK3qN2vsujWnPshbFr8yCBY=/400x574/smart/img.adrise.tv/fae6fc67-808c-4f65-bb07-3a4686fff436.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Thriller]",Thriller,Horror,-0.6611902117729187,-13.629603385925293,-1.7297104597091675
897,464341,movie,The Least of These,2018,[http://images.adrise.tv/GcJnmH7Pg7-xGcmNmz-ImmqOTcU=/400x574/smart/img.adrise.tv/b3e350e2-5c44-47bf-85ff-9459ac3c945b.jpg],"[{u'system': u'tvpg', u'value': u'TV-G'}]",G,[Drama],Drama,Drama,-5.507626056671143,3.0972955226898193,-7.430629253387451
898,457122,movie,Mercenary for Justice,2006,[http://images.adrise.tv/vXHxKKhXTV67QNDVQ4pCK7Cerrk=/400x574/smart/img.adrise.tv/cc2963c4-45fc-4dab-87bd-9d156ea4070e.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Action],Action,Action,8.991842269897461,-7.199883460998535,-5.02091646194458
899,472172,movie,Special Unit,2018,[http://images.adrise.tv/gf-PbBoG7_sdaLEdsy17XPb4bCE=/400x574/smart/img.adrise.tv/0dc4993a-ccc9-4738-828e-e1204f7adeca.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Comedy],Comedy,Comedy,-3.5120415687561035,-2.329347848892212,5.044015407562256
900,472170,movie,Last Knights,2015,[http://images.adrise.tv/_lNcaCV6Rx9QyJYdBObV2jbZXwo=/400x574/smart/img.adrise.tv/8a0da5ba-8564-44bc-ab46-54dc07bf77f0.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Action, Adventure]",Action,Adventure,3.9719536304473877,-1.4342119693756104,-1.1083507537841797
901,304771,movie,Dark Tide,2012,[http://images.adrise.tv/_L33xPmIn1bEtRp9WCvtRIWaegs=/400x574/smart/img.adrise.tv/287cee7d-e9d0-4d89-9448-5a9d5293bd27.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Thriller],Thriller,Thriller,3.9844472408294678,-2.2763617038726807,-3.0946319103240967
902,462800,movie,Enron the Smartest Guys in the Room,2005,[http://images.adrise.tv/TCCvic2x46sjvKgQYz9329uvZ9c=/400x574/smart/img.adrise.tv/b80c6827-204b-4045-b39b-cd381b0bae1b.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Documentary],Documentary,Documentary,2.0083837509155273,3.0890212059020996,-2.8293209075927734
903,468488,movie,Henry's Crime,2011,[http://images.adrise.tv/vbzTspUla86L1zBsjG4wtc7_o7k=/400x574/smart/img.adrise.tv/5fd6ae60-bc7c-4f58-8f33-13bc943d8d3b.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Drama, Comedy, Crime]",Drama,Crime,-0.4874246120452881,-3.1523096561431885,-2.823763847351074
904,283896,movie,The Evil Dead,1983,[http://images.adrise.tv/4cn32zQFoE_SYbRQdewXraT16ig=/400x574/smart/img.adrise.tv/ae80aaf7-ea73-446c-be21-e1539de1eb92.png],"[{u'system': u'mpaa', u'value': u'R'}]",R,[Horror],Horror,Horror,0.4651975929737091,-13.965653419494629,8.693144798278809
905,467869,movie,Pondemonium the Movie,2018,[http://images.adrise.tv/TR0C3IBF4ndtT4f23fG3EkSnZQM=/400x574/smart/img.adrise.tv/0a90bde1-0ff9-4375-b0a4-98c7d8c4b8db.png],"[{u'system': u'tvpg', u'value': u'TV-G'}]",G,"[Animation, Comedy, Kids & Family]",Comedy,Animation,-6.31677770614624,14.6163330078125,2.5685834884643555
906,462203,movie,King of Newark,2016,[http://images.adrise.tv/bIsporM8Us-ww34a2TG-8XsDNdM=/400x574/smart/img.adrise.tv/4fa48946-8051-40bb-bee6-026d9ecbe7b0.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,"[Crime, Drama]",Drama,Crime,2.986619234085083,3.148669481277466,-13.454516410827637
907,367796,movie,MILF,2010,[http://images.adrise.tv/LinHJ4gv0bFjHspnqWiZFC2eEnE=/400x574/smart/img.adrise.tv/d70ffec8-ead3-4b80-81f2-0d61264c92d2.jpg],"[{u'system': u'tvpg', u'value': u'TV-MA'}]",R,[Comedy],Comedy,Comedy,-12.332599639892578,-0.7143869400024414,7.432864665985107
908,300464,movie,Return To Me,2000,[http://images.adrise.tv/-WMTgqf78oUXKeUK9OSYrQI8cHk=/400x574/smart/img.adrise.tv/e09afbde-bd40-4382-a1a9-74ce5770e184.png],"[{u'system': u'mpaa', u'value': u'PG'}]",PG,"[Comedy, Drama, Romance]",Drama,Romance,-9.195806503295898,2.297187566757202,-4.830444812774658
909,314549,movie,The Fighting Temptations,2003,[http://images.adrise.tv/eyPAkjcJMsKk1YHISr3ssFWVnSg=/400x574/smart/img.adrise.tv/359e2fc1-548b-49e4-822d-193d1b9ecaa5.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,"[Comedy, Drama, Music]",Drama,Music,1.6964635848999023,5.679652690887451,-9.044045448303223
910,314548,movie,The Brady Bunch Movie,1995,[http://images.adrise.tv/Vh4BsnlNDYbDfbaY7g1mgH0YOs0=/400x574/smart/img.adrise.tv/52ef50e9-bafc-4446-82bf-bc372a073ae0.png],"[{u'system': u'mpaa', u'value': u'PG-13'}]",PG-13,[Comedy],Comedy,Comedy,-8.536881446838379,5.896972179412842,3.880920648574829
911,468484,movie,Infected,2013,[http://images.adrise.tv/D2qOvsLxCrZ4J1QABH0ypiqljtg=/400x574/smart/img.adrise.tv/ceb8a59b-5088-4618-9eec-f7040c8da6fc.jpg],"[{u'system': u'mpaa', u'value': u'R'}]",R,"[Horror, Action]",Action,Horror,0.027832653373479843,-11.373445510864258,5.074831485748291
